Voltage,Counter,Ref,Curr_mA 1,Curr_mA 2,Curr_mA 3,Curr_mA 4,Curr_mA 5,Curr_mA 6,Curr_mA 7,Curr_mA 8,Curr_mA 9,Curr_mA 10,Curr_mA 11,Curr_mA 12,Curr_mA 13,Curr_mA 14,Curr_mA 15,Curr_mA 16, Curr_mA 17, Curr_mA 18, Curr_mA 19, Curr_mA 20, Curr_mA 21, Curr_mA 22, Curr_mA 23, Curr_mA 24
1.375,1.0,2.0,-16.197989,-5.2312846,-2.115407,-0.4360269,-0.09646265,-0.111048736,-0.024256635,-0.025094729,-0.021194363,-0.021307182,-0.021597292,-0.021565057,-0.020944545,-0.021299124,-0.021420002,-0.02121048,-0.020396562,-0.02009839,-0.019945279,-0.019985572,-0.02027568,-0.020783374,-0.020855902,-0.020412678
1.375,1.0,2.0,-21.0533,-5.267291,-3.0453703,-0.6479512,-0.10407804,-0.11451395,-0.024184108,-0.025014143,-0.021420002,-0.021436121,-0.02161341,-0.021621468,-0.021347474,-0.021508649,-0.021403885,-0.021274948,-0.020307915,-0.019848576,-0.019598758,-0.019695463,-0.020130625,-0.020799492,-0.02087202,-0.020251505
1.4004631,1.0,2.0,-16.175138,-5.268315,-2.0038738,-0.42326984,-0.09757464,-0.11002519,-0.024285624,-0.025220422,-0.021457052,-0.021537637,-0.021747163,-0.021739103,-0.021199176,-0.021561813,-0.02157793,-0.021440934,-0.020788187,-0.020473903,-0.020409431,-0.02041749,-0.020667309,-0.021046065,-0.02112665,-0.020796247
1.4259257,1.0,2.0,-19.093678,-5.3670707,-2.732853,-0.5649979,-0.10166828,-0.11629466,-0.024870653,-0.025587868,-0.021751972,-0.021848673,-0.022009848,-0.022009848,-0.021550508,-0.021840615,-0.021880908,-0.021679444,-0.020849409,-0.02048677,-0.0203256,-0.020365892,-0.020672116,-0.021244278,-0.0213571,-0.020792997
1.4513888,1.0,2.0,-21.15935,-5.4041014,-3.1217592,-0.6642041,-0.10588284,-0.116036676,-0.024738472,-0.025657153,-0.022111364,-0.022151656,-0.022288654,-0.022296712,-0.021982426,-0.022191951,-0.022119422,-0.021942133,-0.021007335,-0.020515762,-0.02029012,-0.020362647,-0.020741401,-0.021458616,-0.021555321,-0.02091063
1.4768519,1.0,2.0,-16.556522,-5.423986,-2.031911,-0.4285494,-0.10123291,-0.114166975,-0.025105922,-0.025976252,-0.022172589,-0.022293467,-0.022454642,-0.022430463,-0.021914713,-0.022269292,-0.022349877,-0.022180649,-0.021616545,-0.021398963,-0.021286141,-0.021278083,-0.021495666,-0.021809952,-0.021866363,-0.021568194
1.5023148,1.0,2.0,-21.556871,-5.5313153,-3.1646266,-0.674525,-0.10899323,-0.12184671,-0.025521722,-0.026263116,-0.022604506,-0.022652859,-0.02276568,-0.022781797,-0.02246751,-0.022644801,-0.022628684,-0.02246751,-0.021573005,-0.021186192,-0.020984726,-0.021065312,-0.021339307,-0.021992054,-0.022064582,-0.02148436
1.5277779,1.0,2.0,-18.518757,-5.5186224,-2.568771,-0.5691797,-0.105471514,-0.11683415,-0.02533313,-0.02631628,-0.022754377,-0.022818845,-0.022980018,-0.022947783,-0.022544852,-0.022810785,-0.022802727,-0.022617377,-0.02169064,-0.021295767,-0.021142654,-0.021191007,-0.021473058,-0.02214998,-0.022222508,-0.02164229
1.5532408,1.0,2.0,-17.23339,-5.577943,-2.1558456,-0.45131776,-0.10517323,-0.11871169,-0.025926221,-0.026748199,-0.02292036,-0.022968711,-0.02319435,-0.023154058,-0.022670543,-0.022984829,-0.023041239,-0.022888126,-0.022203146,-0.021913033,-0.021800213,-0.021824388,-0.022025855,-0.022485195,-0.022493253,-0.022130618
1.5787036,1.0,2.0,-23.079891,-5.6766987,-3.249074,-0.69129235,-0.11414234,-0.12558557,-0.026164733,-0.026898064,-0.023360336,-0.023384513,-0.023521509,-0.023537626,-0.023239458,-0.023424806,-0.02333616,-0.023199165,-0.022288542,-0.021869492,-0.021676088,-0.021756673,-0.022014549,-0.02269953,-0.022788176,-0.02213543
1.6041665,1.0,2.0,-17.919676,-5.6691494,-2.2510936,-0.48427138,-0.1078404,-0.119686544,-0.026080899,-0.027023757,-0.02342156,-0.023518262,-0.02369555,-0.023655258,-0.023228152,-0.023518262,-0.02352632,-0.023340974,-0.022575404,-0.022261119,-0.022116065,-0.022164416,-0.022301411,-0.02288969,-0.022970276,-0.022462582
1.6296296,1.0,2.0,-18.884003,-5.767905,-2.5167031,-0.5140363,-0.10935531,-0.12410257,-0.026690109,-0.027407326,-0.023660073,-0.023756776,-0.023917947,-0.02390989,-0.023402197,-0.023740659,-0.023780951,-0.023595605,-0.022789743,-0.022451282,-0.022322346,-0.022354579,-0.022547984,-0.023112087,-0.023192672,-0.022668863
1.6550927,1.0,2.0,-23.971655,-5.774074,-3.325463,-0.70754534,-0.11755886,-0.1271083,-0.026469283,-0.027315436,-0.02410005,-0.02416452,-0.024261225,-0.024253165,-0.02400335,-0.02416452,-0.024083935,-0.023890529,-0.022987964,-0.02256086,-0.022367451,-0.022456095,-0.022625327,-0.023382835,-0.02347148,-0.022730088
1.6805556,1.0,2.0,-18.462233,-5.80596,-2.267849,-0.4802921,-0.11141809,-0.12326424,-0.026619148,-0.027594242,-0.024177391,-0.024266036,-0.024403034,-0.024386914,-0.023919515,-0.024233801,-0.024257977,-0.024120979,-0.023460174,-0.023186183,-0.023057245,-0.023073364,-0.0232023,-0.023669697,-0.023742225,-0.023331236
1.7060187,1.0,2.0,-21.649397,-5.916719,-3.2401986,-0.6748299,-0.11676085,-0.12957403,-0.027308946,-0.028010044,-0.024520667,-0.024657665,-0.024770483,-0.024746308,-0.024351435,-0.024593193,-0.024625428,-0.024423964,-0.023569752,-0.023182938,-0.023053998,-0.02310235,-0.02323129,-0.023884036,-0.023908213,-0.023336053
1.7314816,1.0,2.0,-20.458046,-5.9486055,-3.401852,-0.7237983,-0.11839662,-0.12798636,-0.027370166,-0.028296907,-0.024904232,-0.024936466,-0.025073463,-0.025057347,-0.024743062,-0.024944525,-0.024831705,-0.024646359,-0.023743793,-0.02330863,-0.023107164,-0.02318775,-0.023340864,-0.024066139,-0.024033904,-0.023405332
1.7569447,1.0,2.0,-19.662912,-5.995924,-2.298304,-0.4842,-0.11535843,-0.12813132,-0.027713442,-0.028624065,-0.025054103,-0.025142746,-0.025328094,-0.025320036,-0.024755932,-0.025110511,-0.025150804,-0.024965458,-0.024304653,-0.024022602,-0.023990365,-0.023942012,-0.023982305,-0.02442553,-0.024296593,-0.024070952
1.7824073,1.0,2.0,-19.975834,-6.098109,-3.4527776,-0.73463356,-0.120499685,-0.13125792,-0.028121183,-0.029039865,-0.025518253,-0.025574662,-0.025751954,-0.025743894,-0.025332903,-0.025566604,-0.025510194,-0.02529261,-0.024341695,-0.023946824,-0.0237373,-0.023817888,-0.023842063,-0.024559278,-0.02437393,-0.023954883
1.8078701,1.0,2.0,-20.127583,-6.12828,-2.8198524,-0.63357466,-0.119032905,-0.1306776,-0.028262991,-0.029213905,-0.025692295,-0.025797058,-0.025966287,-0.02595017,-0.02543442,-0.025756765,-0.02572453,-0.025482772,-0.024556031,-0.024153098,-0.023999987,-0.024048338,-0.02409669,-0.024862258,-0.024644675,-0.02421757
1.8333333,1.0,2.0,-20.306198,-6.1841717,-2.4254618,-0.5095403,-0.11933903,-0.13239397,-0.028670736,-0.029605534,-0.025914691,-0.026035571,-0.026301503,-0.026237035,-0.02562458,-0.026011396,-0.026027512,-0.025801871,-0.024971833,-0.024593081,-0.024448026,-0.024528611,-0.024520552,-0.025124948,-0.024947658,-0.024625316
1.8587961,1.0,2.0,-21.18994,-6.2829275,-3.5291665,-0.7508865,-0.124681756,-0.1355206,-0.029030127,-0.029932689,-0.026362726,-0.026443312,-0.026668955,-0.026644778,-0.02616126,-0.02645943,-0.026338551,-0.026153201,-0.02519423,-0.024710713,-0.02448507,-0.024573717,-0.024581775,-0.025323167,-0.025089467,-0.024646245
1.8842592,1.0,2.0,-20.649998,-6.304527,-2.5070105,-0.53614986,-0.122086786,-0.1347388,-0.029139703,-0.030114794,-0.026472302,-0.026569007,-0.026859116,-0.026818823,-0.026182193,-0.02655289,-0.02655289,-0.026286954,-0.025400508,-0.02503787,-0.024908934,-0.02498952,-0.024941169,-0.025642266,-0.025464978,-0.025029812
1.8842592,1.0,2.0,-20.797737,-6.3285317,-2.9953623,-0.610392,-0.12248971,-0.13554466,-0.0292767,-0.030211497,-0.026528714,-0.026633475,-0.026907468,-0.026875233,-0.026214428,-0.0266093,-0.026617358,-0.026327247,-0.025368273,-0.024997577,-0.02482029,-0.024941169,-0.024868641,-0.025577798,-0.025400508,-0.024949227
1.8587961,1.0,2.0,-21.25038,-6.284642,-3.5291665,-0.7508865,-0.12476234,-0.13539971,-0.029030127,-0.029972982,-0.026419137,-0.026483605,-0.026733423,-0.02674954,-0.026209611,-0.026491664,-0.02640302,-0.026112908,-0.025081407,-0.024654303,-0.024420602,-0.02456566,-0.024460895,-0.02536346,-0.02507335,-0.024517305
1.8333333,1.0,2.0,-20.151743,-6.201318,-2.4045095,-0.5090259,-0.119459905,-0.13215221,-0.028719086,-0.02968612,-0.025987219,-0.026124215,-0.026430443,-0.02638209,-0.02569711,-0.026067805,-0.02614839,-0.025858281,-0.025044363,-0.024705902,-0.024544727,-0.024625316,-0.02453667,-0.025165241,-0.025020184,-0.02460114
1.8078701,1.0,2.0,-20.738695,-6.198579,-3.4476178,-0.7232482,-0.12056403,-0.13289371,-0.028649805,-0.029552368,-0.025877643,-0.025958229,-0.026264455,-0.02624028,-0.02559559,-0.02595017,-0.025893759,-0.025619768,-0.024652734,-0.02427398,-0.02404028,-0.024161158,-0.024064455,-0.024813907,-0.024628557,-0.024104748
1.7824073,1.0,2.0,-20.98316,-6.125542,-3.4527776,-0.73463356,-0.120499685,-0.13125792,-0.028217886,-0.029209094,-0.02564719,-0.025727775,-0.026009826,-0.02598565,-0.025445724,-0.025727775,-0.025623014,-0.025332903,-0.024357812,-0.023946824,-0.023705065,-0.02385818,-0.023713123,-0.024559278,-0.024349755,-0.023825945
1.7569447,1.0,2.0,-19.293558,-6.0576496,-2.298304,-0.4847144,-0.115479305,-0.12861483,-0.028019672,-0.029035054,-0.025320036,-0.025384504,-0.025739083,-0.025666557,-0.024941282,-0.025376447,-0.025376447,-0.025094396,-0.024232125,-0.02384531,-0.023668023,-0.023764724,-0.023668023,-0.024304653,-0.024151538,-0.023740549
1.7314816,1.0,2.0,-20.296875,-6.0463376,-3.401852,-0.7237983,-0.11811457,-0.12979956,-0.02787786,-0.0288046,-0.025210459,-0.025258813,-0.02560533,-0.025565038,-0.024928408,-0.025234638,-0.025154049,-0.02491229,-0.023921084,-0.02358262,-0.023284454,-0.02342145,-0.023292514,-0.024041962,-0.023848556,-0.023292514
1.7060187,1.0,2.0,-19.460142,-5.9510107,-2.6825428,-0.5992161,-0.11434326,-0.12614912,-0.027429825,-0.028421033,-0.024826894,-0.0250203,-0.025254,-0.025229823,-0.024528725,-0.024923597,-0.024907479,-0.024544843,-0.02363422,-0.023303816,-0.023062058,-0.023142643,-0.023005648,-0.023835685,-0.023747038,-0.02304594
1.6805556,1.0,2.0,-18.697279,-5.9002633,-2.2984717,-0.48097795,-0.111619554,-0.12523861,-0.027328307,-0.028271165,-0.02454003,-0.02464479,-0.025023544,-0.024975192,-0.024169333,-0.02464479,-0.024620615,-0.024370797,-0.023452114,-0.023121715,-0.02284772,-0.022960542,-0.022936366,-0.023621347,-0.023685815,-0.023016952
1.6550927,1.0,2.0,-20.009506,-5.8872375,-3.325463,-0.70754534,-0.11550392,-0.12634274,-0.02713009,-0.028040713,-0.024462689,-0.024551334,-0.024881737,-0.024817266,-0.024237048,-0.024551334,-0.024446571,-0.024180636,-0.023181371,-0.022850966,-0.022496391,-0.022641445,-0.022601152,-0.023439245,-0.023535948,-0.022705913
1.6296296,1.0,2.0,-18.326616,-5.7884808,-2.2556043,-0.47991583,-0.10923443,-0.12204762,-0.026730403,-0.027705492,-0.024046887,-0.024159705,-0.024554577,-0.024473991,-0.023716483,-0.024127472,-0.024103295,-0.023853479,-0.022910623,-0.022612453,-0.02234652,-0.022427106,-0.022427106,-0.02315238,-0.02321685,-0.022491574
1.6041665,1.0,2.0,-19.18219,-5.7583084,-2.7152696,-0.55662733,-0.10888801,-0.12367556,-0.026773939,-0.027612036,-0.023768079,-0.023897016,-0.024291888,-0.02427577,-0.02346991,-0.023880899,-0.023856724,-0.023623023,-0.022639876,-0.022325587,-0.022043537,-0.022156358,-0.02214024,-0.022881633,-0.022921925,-0.022245001
1.5787036,1.0,2.0,-22.321037,-5.726422,-3.249074,-0.69129235,-0.11369912,-0.12389326,-0.026277551,-0.027228469,-0.023553744,-0.02368268,-0.023940556,-0.023940556,-0.023489274,-0.023666563,-0.023529567,-0.023320043,-0.022344952,-0.022038724,-0.021748614,-0.02189367,-0.021877551,-0.022635061,-0.022715647,-0.021942021
1.5532408,1.0,2.0,-17.387848,-5.6139493,-2.1219993,-0.4499461,-0.10513294,-0.11786554,-0.025942337,-0.026869077,-0.022944536,-0.023073472,-0.0233797,-0.023355525,-0.02268666,-0.023065414,-0.023073472,-0.022855893,-0.022058088,-0.021848565,-0.021639042,-0.021784095,-0.021727687,-0.022291789,-0.022332082,-0.02176798
1.5277779,1.0,2.0,-21.137804,-5.597494,-3.1723607,-0.6669118,-0.10889642,-0.12243488,-0.025848882,-0.02661445,-0.022722142,-0.022778552,-0.022996135,-0.022988075,-0.022560969,-0.02278661,-0.022722142,-0.022544852,-0.021714816,-0.02151335,-0.021287708,-0.021384412,-0.021376355,-0.02204522,-0.022077452,-0.021440823
1.5023148,1.0,2.0,-19.790691,-5.471304,-2.958326,-0.65292114,-0.10605184,-0.11660862,-0.025110733,-0.026045533,-0.02234663,-0.022403043,-0.022564214,-0.022540038,-0.02223381,-0.02241916,-0.022338571,-0.022209635,-0.021403775,-0.021178134,-0.02096055,-0.021089487,-0.021065312,-0.021726117,-0.021822821,-0.021137841
1.4768519,1.0,2.0,-16.522945,-5.3948383,-2.031911,-0.42786357,-0.10115232,-0.11424756,-0.024993103,-0.025839254,-0.021906655,-0.022043653,-0.022164531,-0.022148414,-0.021681013,-0.021971123,-0.022035591,-0.021858303,-0.021157203,-0.021028265,-0.020867094,-0.020923505,-0.020996032,-0.021390906,-0.021431198,-0.021020208
1.4513888,1.0,2.0,-21.877907,-5.395529,-3.1217592,-0.6642041,-0.10765572,-0.11954217,-0.024827115,-0.025512097,-0.021845432,-0.021885725,-0.021934075,-0.021950193,-0.021756785,-0.021885725,-0.02179708,-0.0216762,-0.020926747,-0.020757519,-0.020499645,-0.020620523,-0.02063664,-0.021176567,-0.021232978,-0.020693049
1.4259257,1.0,2.0,-16.86413,-5.2744827,-2.2074316,-0.48869836,-0.09945217,-0.110532746,-0.024105087,-0.025064059,-0.021405451,-0.021453803,-0.021542449,-0.021550508,-0.021187868,-0.021437686,-0.021445744,-0.021308748,-0.020583473,-0.02043036,-0.020228896,-0.020293364,-0.02031754,-0.020865526,-0.020857468,-0.020446477
1.4004631,1.0,2.0,-16.121414,-5.2340236,-2.1046064,-0.4332145,-0.09765522,-0.11187867,-0.024205038,-0.024930313,-0.02107024,-0.021102473,-0.021279763,-0.021263644,-0.020812364,-0.021134708,-0.021158883,-0.021029944,-0.020377196,-0.020183792,-0.019998444,-0.020054854,-0.02013544,-0.020562546,-0.020578664,-0.020216025
1.375,1.0,2.0,-22.389687,-5.1952777,-3.0453703,-0.6479512,-0.105045065,-0.11527951,-0.023829527,-0.024530625,-0.02104931,-0.02104125,-0.021113778,-0.021137953,-0.020992897,-0.021073485,-0.020960663,-0.020839784,-0.020146742,-0.019913044,-0.019727696,-0.019792164,-0.019856634,-0.020364327,-0.020436855,-0.019929161
1.375,1.0,2.0,-15.855497,-5.1506987,-1.9913044,-0.42145282,-0.096059725,-0.107543245,-0.023523299,-0.024441982,-0.020791434,-0.02086396,-0.020936487,-0.020960663,-0.020573849,-0.020847842,-0.020855902,-0.020726962,-0.02010645,-0.019953337,-0.019808281,-0.019808281,-0.019913044,-0.02028374,-0.020307915,-0.020017805
1.4004631,1.0,2.0,-19.002367,-5.2340236,-2.6517859,-0.5439775,-0.09995193,-0.11441712,-0.024164744,-0.024793316,-0.021094415,-0.021142766,-0.021247528,-0.021231411,-0.020909065,-0.02111859,-0.021134708,-0.020981593,-0.020328846,-0.020111265,-0.01996621,-0.020006504,-0.020095147,-0.020530311,-0.020546429,-0.02019185
1.4259257,1.0,2.0,-22.485008,-5.272768,-3.096296,-0.6587864,-0.10573788,-0.11472323,-0.023943912,-0.02483036,-0.021477979,-0.021518271,-0.02153439,-0.021550508,-0.02141351,-0.021518271,-0.021405451,-0.02128457,-0.020575413,-0.020301424,-0.020108016,-0.020212779,-0.020245014,-0.020776879,-0.02083329,-0.020341717
1.4513888,1.0,2.0,-16.257029,-5.299511,-2.016118,-0.42518923,-0.099798575,-0.11168502,-0.024319425,-0.025149459,-0.021506967,-0.021579497,-0.0216762,-0.021684257,-0.02126521,-0.021547263,-0.021627849,-0.021458616,-0.020894513,-0.020676933,-0.02058023,-0.02057217,-0.020701109,-0.021015394,-0.02103151,-0.020749459
1.4768519,1.0,2.0,-22.244556,-5.38798,-3.1367462,-0.6670499,-0.10832448,-0.12065415,-0.024831928,-0.025420208,-0.021971123,-0.021971123,-0.022075886,-0.022035591,-0.021850245,-0.021995299,-0.021906655,-0.021777716,-0.021100793,-0.020826802,-0.020665629,-0.020738158,-0.020826802,-0.021261966,-0.021310318,-0.020891272
1.5023148,1.0,2.0,-19.266882,-5.3975763,-2.658546,-0.5884522,-0.10468187,-0.11487601,-0.024554692,-0.025489487,-0.022112932,-0.02212905,-0.02223381,-0.022217693,-0.02195176,-0.022137107,-0.022112932,-0.021992054,-0.021242602,-0.020944433,-0.02079938,-0.020871906,-0.021008901,-0.021476302,-0.021516595,-0.021025019
1.5277779,1.0,2.0,-16.940615,-5.462041,-2.1118479,-0.43989903,-0.10373892,-0.11643122,-0.025123606,-0.025897233,-0.022262802,-0.022319213,-0.022432031,-0.022423973,-0.022012984,-0.02227086,-0.022351446,-0.02219833,-0.021569762,-0.021376355,-0.021271592,-0.021263532,-0.021360235,-0.02169064,-0.021714816,-0.02145694
1.5532408,1.0,2.0,-23.84145,-5.5487947,-3.223611,-0.68587476,-0.11375564,-0.12455418,-0.025450764,-0.026079334,-0.022767246,-0.022775304,-0.022783363,-0.02279948,-0.022702778,-0.022775304,-0.02263025,-0.022565782,-0.021888858,-0.021542339,-0.021365048,-0.021469813,-0.021558456,-0.021985563,-0.022017796,-0.021639042
1.5787036,1.0,2.0,-17.734346,-5.54296,-2.2739825,-0.4903415,-0.10656725,-0.11736579,-0.025302462,-0.0262292,-0.022772059,-0.022836529,-0.022925172,-0.022949347,-0.022570593,-0.022812352,-0.022828469,-0.022691472,-0.021998432,-0.021740556,-0.02160356,-0.021627735,-0.021780849,-0.022175722,-0.022183781,-0.021933964
1.6041665,1.0,2.0,-18.208443,-5.6211405,-2.4243536,-0.49404457,-0.10792098,-0.12222501,-0.02596002,-0.02660471,-0.023010569,-0.023075039,-0.023187859,-0.023187859,-0.02278493,-0.023050861,-0.023099216,-0.022954158,-0.022220826,-0.02197907,-0.021882365,-0.0219146,-0.02208383,-0.02242229,-0.02243035,-0.022204708
1.6296296,1.0,2.0,-25.089134,-5.711324,-3.3,-0.7021277,-0.11781684,-0.12704395,-0.025972893,-0.02675458,-0.023531133,-0.023531133,-0.023539193,-0.02357143,-0.0234989,-0.023523076,-0.023450548,-0.023361905,-0.022564102,-0.02222564,-0.022056408,-0.022177288,-0.022362638,-0.022717213,-0.022781685,-0.022451282
1.6550927,1.0,2.0,-18.109018,-5.648908,-2.2673678,-0.47778928,-0.11002407,-0.12058084,-0.025824595,-0.026719099,-0.023511773,-0.023632653,-0.023769649,-0.023689063,-0.023318367,-0.023560124,-0.0235843,-0.023479538,-0.022802616,-0.0225528,-0.022456095,-0.022488331,-0.022681737,-0.022963786,-0.023028256,-0.022802616
1.6805556,1.0,2.0,-21.954298,-5.7836704,-3.048728,-0.6303194,-0.11488329,-0.1287038,-0.0266675,-0.027271895,-0.02394369,-0.023992043,-0.024072628,-0.024080686,-0.02379058,-0.023983983,-0.02400816,-0.023830872,-0.02308948,-0.022751017,-0.022654314,-0.022718782,-0.022920249,-0.023347354,-0.023403764,-0.023137832
1.7060187,1.0,2.0,-24.3356,-5.873854,-3.3739715,-0.7183807,-0.11889638,-0.1286473,-0.02680931,-0.0276877,-0.024423964,-0.024440082,-0.024456197,-0.024488432,-0.02432726,-0.02444814,-0.024359493,-0.024206381,-0.02334411,-0.022957297,-0.022763891,-0.022917004,-0.02323129,-0.023787335,-0.023835685,-0.023481106
1.7314816,1.0,2.0,-18.47697,-5.9366035,-2.3026576,-0.48341176,-0.113964394,-0.12714021,-0.027563574,-0.028409729,-0.024598008,-0.024606066,-0.024799472,-0.024743062,-0.02427566,-0.024646359,-0.0246383,-0.024525478,-0.02375991,-0.02347786,-0.023340864,-0.023405332,-0.023695441,-0.024090314,-0.024106432,-0.023880789
1.7569447,1.0,2.0,-25.028603,-6.1090875,-3.427315,-0.729216,-0.12406172,-0.13683462,-0.028269487,-0.028938351,-0.02511857,-0.025158864,-0.02523139,-0.02523139,-0.025037985,-0.025158864,-0.025070218,-0.024933225,-0.023974247,-0.023595495,-0.023361795,-0.023506852,-0.023829194,-0.024457764,-0.02453835,-0.024095127
1.7824073,1.0,2.0,-20.59366,-6.1135397,-2.7484553,-0.6079248,-0.118364155,-0.13045207,-0.02819371,-0.029160744,-0.025332903,-0.025349021,-0.025486017,-0.025461841,-0.025083087,-0.025349021,-0.025332903,-0.025179792,-0.024172463,-0.023753416,-0.023535833,-0.023656715,-0.023946824,-0.024655981,-0.024736566,-0.02424499
1.8078701,1.0,2.0,-19.268,-6.2208686,-2.4443212,-0.5116668,-0.117985286,-0.13325635,-0.028939914,-0.0297216,-0.025531122,-0.02559559,-0.02577288,-0.025756765,-0.025232954,-0.025587533,-0.02560365,-0.02544248,-0.024491563,-0.024153098,-0.02403222,-0.024064455,-0.024314273,-0.02496702,-0.02503149,-0.024459329
1.8333333,1.0,2.0,-26.544905,-6.3247685,-3.5037036,-0.74546885,-0.12917052,-0.1408555,-0.029194545,-0.02997623,-0.026059747,-0.026124215,-0.026220918,-0.026228976,-0.025971103,-0.026132274,-0.025979161,-0.025777696,-0.02476231,-0.024327144,-0.02407733,-0.024230443,-0.024504434,-0.02527806,-0.025390882,-0.024593081
1.8587961,1.0,2.0,-19.96772,-6.313791,-2.4992762,-0.53107506,-0.12065246,-0.13378799,-0.029207416,-0.030206682,-0.026112908,-0.026217671,-0.026419137,-0.02640302,-0.025879212,-0.026209611,-0.026177378,-0.02594368,-0.02500082,-0.024573717,-0.02443672,-0.024509246,-0.024742946,-0.025484338,-0.025548806,-0.024831591
1.8842592,1.0,2.0,-22.201279,-6.410832,-2.9776332,-0.6097061,-0.123456754,-0.14017837,-0.029945564,-0.030646663,-0.02643201,-0.026504535,-0.026746295,-0.026681826,-0.0261419,-0.026488418,-0.026488418,-0.026303072,-0.025287688,-0.024836406,-0.02463494,-0.024763877,-0.024941169,-0.025722852,-0.025819555,-0.02509428
1.8842592,1.0,2.0,-26.559643,-6.4262633,-3.5546296,-0.7563042,-0.13042745,-0.1411051,-0.029615158,-0.030509666,-0.026633475,-0.026722118,-0.026851058,-0.026851058,-0.026520655,-0.026681826,-0.026536772,-0.026343364,-0.02526351,-0.024771936,-0.024489885,-0.024602704,-0.024876699,-0.02573897,-0.025859848,-0.024973402
1.8587961,1.0,2.0,-19.934141,-6.3275075,-2.425137,-0.5151293,-0.12061217,-0.1343118,-0.029336352,-0.030311443,-0.026209611,-0.026314376,-0.026556134,-0.026499722,-0.025911445,-0.026274083,-0.026249904,-0.026040383,-0.025105584,-0.024702653,-0.024525367,-0.024581775,-0.024775181,-0.025476279,-0.025548806,-0.024863824
1.8333333,1.0,2.0,-23.079704,-6.31791,-3.4891982,-0.73552424,-0.124375656,-0.13811558,-0.02928319,-0.030064873,-0.026116157,-0.026196742,-0.026398208,-0.02639015,-0.025938869,-0.026164507,-0.02610004,-0.025842164,-0.024786487,-0.024270736,-0.024069272,-0.02418209,-0.024383554,-0.025237767,-0.02535059,-0.024512494
1.8078701,1.0,2.0,-20.570807,-6.208866,-3.4049072,-0.7398797,-0.12124902,-0.13232961,-0.028633688,-0.029632954,-0.025861526,-0.025942111,-0.026143577,-0.02612746,-0.025668118,-0.025901819,-0.025813174,-0.025571415,-0.024467386,-0.02392746,-0.023677642,-0.023782406,-0.02403222,-0.024999253,-0.025063725,-0.024153098
1.7824073,1.0,2.0,-19.660204,-6.125542,-2.3269901,-0.49098924,-0.11671214,-0.13008943,-0.028362941,-0.029338034,-0.025518253,-0.025623014,-0.025905065,-0.02588089,-0.025228143,-0.025574662,-0.025558546,-0.025357079,-0.02436587,-0.023979058,-0.023777595,-0.023809828,-0.024043527,-0.024712391,-0.024792977,-0.024148287
1.7569447,1.0,2.0,-20.11285,-6.1073728,-3.427315,-0.729216,-0.11999212,-0.1311533,-0.028172784,-0.029115641,-0.025448972,-0.025529562,-0.025763258,-0.0257552,-0.025255568,-0.025489269,-0.025384504,-0.025158864,-0.024022602,-0.02349879,-0.023240915,-0.02338597,-0.023595495,-0.024498057,-0.024578642,-0.023716373
1.7314816,1.0,2.0,-19.51116,-6.0120454,-2.504123,-0.5552533,-0.11477025,-0.12742226,-0.027724745,-0.028715953,-0.025057347,-0.02514599,-0.025476394,-0.025395809,-0.024735002,-0.025137933,-0.02504123,-0.024815587,-0.023719616,-0.023219984,-0.023018517,-0.023131339,-0.023260279,-0.024178958,-0.024259543,-0.023461742
1.7060187,1.0,2.0,-19.225098,-5.957869,-2.4415905,-0.49856928,-0.11301359,-0.12667294,-0.027566819,-0.028525796,-0.024778543,-0.024907479,-0.025221765,-0.02518953,-0.024464257,-0.024851069,-0.024851069,-0.024544843,-0.023505282,-0.02304594,-0.022852534,-0.022949237,-0.02298953,-0.023771217,-0.023489166,-0.023110408
1.6805556,1.0,2.0,-19.73818,-5.937984,-3.350926,-0.712963,-0.11641443,-0.1270921,-0.027336366,-0.028271165,-0.02469314,-0.024797902,-0.025088014,-0.025047721,-0.02448362,-0.024789844,-0.02463673,-0.024338562,-0.023234535,-0.022678489,-0.022485085,-0.022573728,-0.022605963,-0.023460174,-0.023121715,-0.022726841
1.6550927,1.0,2.0,-18.713413,-5.8392286,-2.2601151,-0.47898954,-0.110427,-0.12332077,-0.026976975,-0.027952066,-0.024253165,-0.024390161,-0.02473668,-0.024696387,-0.023954997,-0.02434181,-0.0242854,-0.024035582,-0.023036316,-0.022568917,-0.022391627,-0.022448037,-0.022423862,-0.023173314,-0.022786498,-0.022568917
1.6296296,1.0,2.0,-18.722832,-5.8107705,-2.9897435,-0.6150261,-0.110523805,-0.123659335,-0.026875459,-0.027786082,-0.024071062,-0.024199998,-0.02453846,-0.024498167,-0.023780951,-0.024151647,-0.024103295,-0.023789011,-0.022717213,-0.02224176,-0.022104762,-0.022136996,-0.022104762,-0.022870328,-0.022451282,-0.022185348
1.6041665,1.0,2.0,-18.893425,-5.739448,-3.2745368,-0.69671,-0.11211145,-0.12250706,-0.02649189,-0.027450861,-0.023921192,-0.024009839,-0.024364417,-0.024316063,-0.02369555,-0.023985662,-0.023816431,-0.023558555,-0.022438407,-0.021922657,-0.02173731,-0.02178566,-0.02167284,-0.022027422,-0.021866247,-0.02178566
